locality,zone,bhk,total_sqft,bathrooms,balconies,age_years,floor_no,total_floors,floor_ratio,sqft_per_bhk,property_type,amenities_score,parking,distance_to_it_park_km
Koregaon Park,Premium West,2,1224.9,3,1.0,2,5,15,0.3333333333333333,612.45,Apartment,4,1,3.7
Camp,Central,2,1009.5,3,1.0,5,13,13,1.0,504.75,Apartment,3,1,4.9
NIBM Road,Outskirts,1,651.0,1,1.0,5,12,13,0.9230769230769231,651.0,Apartment,4,1,2.6
Camp,Central,3,1672.0,3,1.0,5,4,6,0.6666666666666666,557.3333333333334,Apartment,0,1,5.5
Balewadi,IT Corridor,3,1441.1,4,1.0,5,5,5,1.0,480.3666666666666,Apartment,1,1,12.1
Koregaon Park,Premium West,2,974.7,3,1.0,3,2,10,0.2,487.35,Apartment,0,0,4.1
Kondhwa,Outskirts,3,1417.2,3,2.0,2,16,22,0.7272727272727273,472.40000000000003,Apartment,0,1,5.6
NIBM Road,Outskirts,4,2578.6,4,1.0,2,16,27,0.5925925925925926,644.65,Apartment,2,0,10.7
Baner,Premium West,1,460.0,1,1.0,8,5,8,0.625,460.0,Apartment,5,0,4.1
Wagholi,Outskirts,2,980.5,2,2.0,5,1,4,0.25,490.25,Apartment,5,1,0.2
Chinchwad,Outskirts,1,331.4,2,1.0,18,6,6,1.0,331.4,Apartment,4,1,10.1
Kharadi,IT Corridor,3,1206.1,3,3.0,5,2,5,0.4,402.0333333333333,Apartment,4,1,6.2
Viman Nagar,IT Corridor,5,2387.0,6,2.0,12,0,12,0.0,477.4,Builder Floor,5,1,7.8
Wakad,Mid-tier,2,1236.0,2,2.0,3,3,10,0.3,618.0,Apartment,3,1,0.1
Undri,Outskirts,2,1196.9,2,2.0,12,4,5,0.8,598.45,Apartment,5,1,2.9
Narayan Peth,Central,2,1077.0,2,0.0,8,24,29,0.8275862068965517,538.5,Apartment,1,0,8.4
Swargate,Central,4,1938.9,5,1.0,8,2,9,0.2222222222222222,484.725,Builder Floor,1,0,2.5
Boat Club Road,Premium West,3,1521.3,3,2.0,5,1,9,0.1111111111111111,507.09999999999997,Apartment,5,1,4.5
Sinhgad Road,Outskirts,2,1135.9,2,2.0,12,6,26,0.23076923076923078,567.95,Apartment,5,0,3.5
Aundh,Premium West,1,638.3,1,2.0,0,15,26,0.5769230769230769,638.3,Builder Floor,2,0,12.0
Kalyani Nagar,Premium West,2,1171.5,2,1.0,5,14,17,0.8235294117647058,585.75,Apartment,5,1,4.0
Hinjewadi,Mid-tier,2,1187.8,2,2.0,2,5,17,0.29411764705882354,593.9,Builder Floor,3,1,6.6
Magarpatta,Mid-tier,2,1303.2,3,2.0,2,20,29,0.6896551724137931,651.6,Apartment,0,0,9.1
Moshi,Outskirts,2,900.3,2,1.0,8,9,23,0.391304347826087,450.15,Apartment,1,1,3.5
Kondhwa,Outskirts,1,689.6,1,1.0,3,2,20,0.1,689.6,Apartment,1,1,6.1
Balewadi,IT Corridor,2,670.5,3,2.0,8,9,15,0.6,335.25,Apartment,1,0,13.4
Sinhgad Road,Outskirts,2,944.7,2,1.0,12,16,27,0.5925925925925926,472.35,Apartment,4,1,3.5
Ravet,Mid-tier,2,1058.0,3,2.0,12,0,12,0.0,529.0,Apartment,0,1,0.6
Bavdhan,Mid-tier,4,2348.9,5,0.0,5,2,22,0.09090909090909091,587.225,Apartment,0,1,0.9
Bavdhan,Mid-tier,1,757.0,1,2.0,25,3,16,0.1875,757.0,Apartment,3,0,0.6
Narhe,Outskirts,2,983.2,2,2.0,12,19,26,0.7307692307692307,491.6,Villa,2,0,6.1
Wagholi,Outskirts,2,1131.4,3,2.0,1,5,11,0.45454545454545453,565.7,Villa,4,0,7.0
Sinhgad Road,Outskirts,1,724.8,2,0.0,5,11,26,0.4230769230769231,724.8,Apartment,3,1,2.0
Moshi,Outskirts,4,2242.8,4,2.0,3,3,6,0.5,560.7,Apartment,1,1,6.3
Kharadi,IT Corridor,1,585.7,1,3.0,2,0,13,0.0,585.7,Builder Floor,0,1,5.5
Kiwale,Outskirts,1,557.7,1,1.0,1,15,29,0.5172413793103449,557.7,Builder Floor,2,1,3.3
Viman Nagar,IT Corridor,2,1109.3,2,1.0,3,0,13,0.0,554.65,Apartment,2,0,7.4
Boat Club Road,Premium West,2,1087.0,2,2.0,5,3,23,0.13043478260869565,543.5,Apartment,0,1,9.2
NIBM Road,Outskirts,3,1663.1,4,0.0,25,15,29,0.5172413793103449,554.3666666666667,Apartment,1,1,1.3
Ravet,Mid-tier,2,929.9,3,3.0,12,3,9,0.3333333333333333,464.95,Apartment,3,1,8.2
Swargate,Central,3,1124.9,4,1.0,18,5,25,0.2,374.9666666666667,Builder Floor,4,1,3.4
Boat Club Road,Premium West,3,1103.3,4,2.0,3,3,8,0.375,367.76666666666665,Apartment,5,1,10.6
Hadapsar,Outskirts,2,1069.7,3,1.0,5,10,16,0.625,534.85,Apartment,1,1,1.8
Kiwale,Outskirts,3,1488.9,3,1.0,3,0,10,0.0,496.3,Builder Floor,1,1,9.8
Kiwale,Outskirts,3,1689.8,3,2.0,2,10,27,0.37037037037037035,563.2666666666667,Apartment,2,1,16.3
Kiwale,Outskirts,1,649.3,1,3.0,2,4,10,0.4,649.3,Apartment,3,1,12.3
Shivaji Nagar,Central,2,1006.9,2,1.0,25,28,28,1.0,503.45,Builder Floor,5,0,3.6
Camp,Central,3,1775.5,4,2.0,25,15,17,0.8823529411764706,591.8333333333334,Apartment,4,1,7.0
Kalyani Nagar,Premium West,2,1083.2,2,2.0,0,8,19,0.42105263157894735,541.6,Apartment,3,1,8.8
Magarpatta,Mid-tier,3,1391.1,4,3.0,18,0,19,0.0,463.7,Apartment,1,1,0.4
NIBM Road,Outskirts,1,512.3,1,2.0,3,11,13,0.8461538461538461,512.3,Apartment,2,1,8.8
Magarpatta,Mid-tier,3,1109.3,3,3.0,25,0,11,0.0,369.76666666666665,Apartment,5,1,10.1
Kothrud,IT Corridor,3,1472.6,3,1.0,18,7,7,1.0,490.8666666666666,Apartment,0,1,6.8
Chinchwad,Outskirts,2,1162.6,2,2.0,1,9,27,0.3333333333333333,581.3,Apartment,5,1,6.8
Somwar Peth,Central,3,1606.2,4,0.0,18,8,25,0.32,535.4,Apartment,2,1,3.1
Bavdhan,Mid-tier,3,1547.5,3,2.0,18,1,12,0.08333333333333333,515.8333333333334,Apartment,2,1,7.4
Kalyani Nagar,Premium West,2,1104.8,3,1.0,12,5,10,0.5,552.4,Apartment,4,1,11.1
Shivaji Nagar,Central,2,825.4,3,3.0,2,18,28,0.6428571428571429,412.7,Builder Floor,3,1,1.8
Kondhwa,Outskirts,3,1137.8,3,2.0,12,11,17,0.6470588235294118,379.26666666666665,Apartment,4,1,6.4
Moshi,Outskirts,2,1414.4,2,2.0,0,21,22,0.9545454545454546,707.2,Apartment,1,0,0.9
Kalyani Nagar,Premium West,2,981.6,2,0.0,12,22,26,0.8461538461538461,490.8,Apartment,3,1,5.8
Narayan Peth,Central,4,1975.6,4,3.0,0,12,15,0.8,493.9,Builder Floor,4,1,2.6
Koregaon Park,Premium West,3,1937.3,4,0.0,8,18,20,0.9,645.7666666666667,Apartment,0,1,10.9
Shivaji Nagar,Central,2,687.9,3,2.0,0,7,9,0.7777777777777778,343.95,Apartment,2,1,6.7
Hadapsar,Outskirts,4,2881.0,4,1.0,2,3,20,0.15,720.25,Builder Floor,3,1,1.8
Wagholi,Outskirts,3,1472.7,4,2.0,12,4,7,0.5714285714285714,490.90000000000003,Apartment,4,1,2.2
Chinchwad,Outskirts,3,1431.1,3,1.0,8,2,9,0.2222222222222222,477.0333333333333,Apartment,2,1,4.1
Somwar Peth,Central,3,1700.9,3,2.0,8,1,17,0.058823529411764705,566.9666666666667,Apartment,1,1,7.5
Wakad,Mid-tier,3,1767.3,3,1.0,2,16,29,0.5517241379310345,589.1,Apartment,2,1,3.9
Sinhgad Road,Outskirts,2,1302.9,2,1.0,5,4,6,0.6666666666666666,651.45,Apartment,4,0,0.2
Sinhgad Road,Outskirts,1,472.9,1,2.0,8,10,16,0.625,472.9,Apartment,1,0,2.2
Hadapsar,Outskirts,3,1735.3,4,0.0,3,22,23,0.9565217391304348,578.4333333333333,Builder Floor,5,1,4.7
Magarpatta,Mid-tier,3,1353.8,3,1.0,5,15,22,0.6818181818181818,451.26666666666665,Apartment,2,0,9.7
Moshi,Outskirts,2,1096.1,2,1.0,3,1,5,0.2,548.05,Apartment,0,1,11.2
Viman Nagar,IT Corridor,3,1684.0,3,2.0,1,0,5,0.0,561.3333333333334,Apartment,5,0,4.6
Kondhwa,Outskirts,1,619.2,1,1.0,2,5,13,0.38461538461538464,619.2,Apartment,0,1,1.2
Chinchwad,Outskirts,5,2090.8,6,1.0,18,5,20,0.25,418.16,Builder Floor,3,1,10.0
Sinhgad Road,Outskirts,3,1538.4,3,2.0,5,11,21,0.5238095238095238,512.8000000000001,Apartment,3,1,7.5
Kalyani Nagar,Premium West,2,959.1,2,3.0,2,16,27,0.5925925925925926,479.55,Villa,2,1,4.0
Hadapsar,Outskirts,1,511.3,1,1.0,12,8,13,0.6153846153846154,511.3,Apartment,3,1,3.3
Hadapsar,Outskirts,2,1141.5,3,2.0,3,1,21,0.047619047619047616,570.75,Apartment,2,1,6.5
Camp,Central,2,990.4,2,2.0,12,15,16,0.9375,495.2,Apartment,3,1,6.8
Wagholi,Outskirts,2,949.6,3,2.0,25,12,23,0.5217391304347826,474.8,Apartment,4,1,4.9
Koregaon Park,Premium West,3,1563.2,3,1.0,2,8,12,0.6666666666666666,521.0666666666667,Apartment,5,1,11.7
NIBM Road,Outskirts,4,2318.2,4,1.0,0,4,8,0.5,579.55,Apartment,5,1,6.6
Swargate,Central,3,1473.2,3,3.0,3,0,16,0.0,491.06666666666666,Apartment,3,1,3.7
Kalyani Nagar,Premium West,1,574.4,2,2.0,2,1,16,0.0625,574.4,Apartment,1,0,16.3
Chinchwad,Outskirts,2,1079.6,2,2.0,1,6,10,0.6,539.8,Apartment,5,0,3.5
Kothrud,IT Corridor,1,549.1,1,0.0,2,0,6,0.0,549.1,Apartment,3,1,2.8
Balewadi,IT Corridor,2,997.6,2,1.0,3,0,8,0.0,498.8,Apartment,3,0,4.6
Undri,Outskirts,3,1546.9,3,1.0,8,8,16,0.5,515.6333333333333,Apartment,5,1,6.8
NIBM Road,Outskirts,2,1236.9,2,1.0,0,2,3,0.6666666666666666,618.45,Villa,5,1,2.7
NIBM Road,Outskirts,4,2048.2,4,2.0,5,12,22,0.5454545454545454,512.05,Apartment,4,1,3.9
Baner,Premium West,3,1483.2,3,2.0,5,12,23,0.5217391304347826,494.40000000000003,Apartment,4,0,5.9
Balewadi,IT Corridor,2,1325.6,2,1.0,12,4,28,0.14285714285714285,662.8,Apartment,5,1,11.0
Baner,Premium West,1,663.0,2,2.0,18,9,17,0.5294117647058824,663.0,Apartment,2,0,16.0
Kharadi,IT Corridor,3,1323.7,3,1.0,5,5,6,0.8333333333333334,441.23333333333335,Apartment,4,1,1.6
Viman Nagar,IT Corridor,3,1621.8,3,0.0,1,0,5,0.0,540.6,Villa,2,0,10.9
Kalyani Nagar,Premium West,2,895.9,2,1.0,18,5,11,0.45454545454545453,447.95,Apartment,4,1,6.6
NIBM Road,Outskirts,3,1225.2,3,3.0,5,9,12,0.75,408.40000000000003,Apartment,4,1,4.9
Boat Club Road,Premium West,2,972.3,3,1.0,12,8,10,0.8,486.15,Builder Floor,1,0,4.7
Aundh,Premium West,4,1953.2,4,2.0,3,0,5,0.0,488.3,Apartment,5,1,15.9
Ravet,Mid-tier,1,547.5,2,2.0,2,18,20,0.9,547.5,Apartment,1,1,5.9
Koregaon Park,Premium West,3,1515.6,3,2.0,12,19,28,0.6785714285714286,505.2,Apartment,1,0,12.3
Boat Club Road,Premium West,1,644.1,1,2.0,18,1,13,0.07692307692307693,644.1,Apartment,1,1,9.7
Undri,Outskirts,2,1060.7,2,1.0,3,7,11,0.6363636363636364,530.35,Apartment,3,1,6.4
Narayan Peth,Central,3,1535.0,3,1.0,5,13,20,0.65,511.6666666666667,Apartment,5,0,1.8
Narayan Peth,Central,2,1008.6,3,2.0,1,9,9,1.0,504.3,Apartment,2,0,2.5
Undri,Outskirts,2,1127.4,2,3.0,0,4,6,0.6666666666666666,563.7,Apartment,4,1,8.9
Kondhwa,Outskirts,2,938.7,2,2.0,0,4,10,0.4,469.35,Apartment,5,1,6.7
Undri,Outskirts,1,599.3,1,1.0,3,19,22,0.8636363636363636,599.3,Apartment,0,1,7.4
Magarpatta,Mid-tier,2,1239.7,3,0.0,8,2,15,0.13333333333333333,619.85,Apartment,1,0,7.8
Aundh,Premium West,3,1389.6,4,2.0,5,6,11,0.5454545454545454,463.2,Apartment,4,1,4.7
Hinjewadi,Mid-tier,4,1964.2,4,0.0,3,1,26,0.038461538461538464,491.05,Apartment,1,0,0.7
Shivaji Nagar,Central,3,1498.1,3,2.0,2,4,12,0.3333333333333333,499.3666666666666,Apartment,0,1,1.4
Kharadi,IT Corridor,2,1009.5,2,2.0,2,0,18,0.0,504.75,Apartment,4,1,5.9
Shivaji Nagar,Central,2,1300.8,2,2.0,8,7,22,0.3181818181818182,650.4,Apartment,4,0,4.8
Viman Nagar,IT Corridor,2,1171.3,3,2.0,12,5,5,1.0,585.65,Apartment,1,0,0.9
Bavdhan,Mid-tier,3,1138.1,3,2.0,8,4,21,0.19047619047619047,379.3666666666666,Apartment,3,0,10.0
Balewadi,IT Corridor,2,1047.4,2,2.0,25,0,20,0.0,523.7,Apartment,3,1,10.2
Camp,Central,2,1201.8,3,1.0,12,5,22,0.22727272727272727,600.9,Apartment,2,1,4.8
NIBM Road,Outskirts,2,1176.5,2,3.0,3,11,24,0.4583333333333333,588.25,Apartment,1,1,6.2
Hinjewadi,Mid-tier,3,1253.7,4,1.0,5,0,19,0.0,417.90000000000003,Apartment,0,1,6.0
Magarpatta,Mid-tier,2,1068.0,3,2.0,25,11,28,0.39285714285714285,534.0,Apartment,3,1,7.5
Baner,Premium West,1,421.0,1,1.0,1,5,23,0.21739130434782608,421.0,Builder Floor,5,1,0.8
Boat Club Road,Premium West,3,1885.5,4,1.0,0,1,20,0.05,628.5,Apartment,0,1,4.3
Camp,Central,2,872.1,3,1.0,3,20,20,1.0,436.05,Builder Floor,3,1,6.3
Ravet,Mid-tier,3,1478.9,4,1.0,1,2,21,0.09523809523809523,492.9666666666667,Apartment,5,1,10.4
Koregaon Park,Premium West,3,1107.7,4,2.0,5,0,6,0.0,369.23333333333335,Apartment,4,1,7.0
Pashan,Premium West,2,988.2,2,2.0,2,14,18,0.7777777777777778,494.1,Apartment,2,1,5.3
Swargate,Central,3,1617.3,3,1.0,1,20,29,0.6896551724137931,539.1,Apartment,1,1,11.3
Koregaon Park,Premium West,2,1121.0,2,2.0,0,12,17,0.7058823529411765,560.5,Apartment,2,1,8.1
Kothrud,IT Corridor,3,1456.8,3,1.0,3,11,24,0.4583333333333333,485.59999999999997,Apartment,2,0,0.4
Aundh,Premium West,3,1540.2,3,1.0,8,1,18,0.05555555555555555,513.4,Apartment,1,1,10.4
Kiwale,Outskirts,3,1583.6,3,,2,21,28,0.75,527.8666666666667,Apartment,3,1,9.0
Kothrud,IT Corridor,3,1729.5,3,1.0,3,1,14,0.07142857142857142,576.5,Apartment,0,0,4.4
Boat Club Road,Premium West,4,1675.1,4,0.0,3,19,21,0.9047619047619048,418.775,Apartment,2,0,4.0
Balewadi,IT Corridor,2,1100.5,2,1.0,5,5,26,0.19230769230769232,550.25,Apartment,3,1,0.1
Chinchwad,Outskirts,3,1516.6,3,1.0,1,1,4,0.25,505.5333333333333,Apartment,2,1,6.3
Sinhgad Road,Outskirts,5,3125.5,5,2.0,5,11,13,0.8461538461538461,625.1,Apartment,4,1,8.1
Koregaon Park,Premium West,2,1139.2,3,1.0,8,26,29,0.896551724137931,569.6,Apartment,3,1,6.9
Undri,Outskirts,3,1844.5,3,2.0,0,20,20,1.0,614.8333333333334,Apartment,5,0,11.9
Boat Club Road,Premium West,3,1821.1,3,1.0,2,6,7,0.8571428571428571,607.0333333333333,Apartment,0,1,6.0
Chinchwad,Outskirts,1,623.9,2,0.0,5,16,29,0.5517241379310345,623.9,Apartment,0,1,7.0
Narayan Peth,Central,2,950.4,2,1.0,2,1,14,0.07142857142857142,475.2,Apartment,4,1,1.5
Aundh,Premium West,3,1701.1,3,1.0,3,15,21,0.7142857142857143,567.0333333333333,Builder Floor,3,1,7.9
Moshi,Outskirts,3,1312.7,3,2.0,5,4,16,0.25,437.56666666666666,Apartment,4,1,0.6
Shivaji Nagar,Central,3,1479.7,4,0.0,5,11,24,0.4583333333333333,493.23333333333335,Apartment,0,0,3.4
Aundh,Premium West,3,1807.7,3,,12,5,26,0.19230769230769232,602.5666666666667,Apartment,4,1,1.1
Somwar Peth,Central,2,1003.4,2,1.0,12,3,19,0.15789473684210525,501.7,Apartment,3,1,15.0
Camp,Central,2,1072.1,2,2.0,0,11,15,0.7333333333333333,536.05,Apartment,5,1,3.6
Kondhwa,Outskirts,2,1018.8,3,1.0,3,2,6,0.3333333333333333,509.4,Builder Floor,3,0,5.9
Viman Nagar,IT Corridor,4,1929.5,4,1.0,3,11,17,0.6470588235294118,482.375,Apartment,3,1,8.1
Baner,Premium West,2,1178.6,2,2.0,2,12,26,0.46153846153846156,589.3,Apartment,1,1,9.6
Hinjewadi,Mid-tier,2,983.0,2,,8,17,26,0.6538461538461539,491.5,Apartment,0,1,17.5
Kalyani Nagar,Premium West,3,1223.5,3,2.0,0,7,21,0.3333333333333333,407.8333333333333,Builder Floor,3,1,5.9
Viman Nagar,IT Corridor,3,1193.4,4,0.0,5,11,23,0.4782608695652174,397.8,Apartment,4,0,5.6
Viman Nagar,IT Corridor,3,1197.0,3,1.0,1,20,28,0.7142857142857143,399.0,Builder Floor,0,0,10.2
Hinjewadi,Mid-tier,2,1081.7,2,1.0,3,10,13,0.7692307692307693,540.85,Apartment,2,1,6.0
Pashan,Premium West,3,1899.5,3,1.0,18,3,9,0.3333333333333333,633.1666666666666,Apartment,3,1,7.6
Hinjewadi,Mid-tier,3,1888.9,3,2.0,8,8,20,0.4,629.6333333333333,Villa,0,1,0.8
Wagholi,Outskirts,3,1739.6,3,3.0,12,10,17,0.5882352941176471,579.8666666666667,Apartment,2,1,11.8
Sinhgad Road,Outskirts,2,1209.9,2,0.0,3,10,28,0.35714285714285715,604.95,Apartment,4,0,4.7
Kharadi,IT Corridor,3,1476.4,4,2.0,1,10,18,0.5555555555555556,492.1333333333334,Apartment,2,1,10.5
Ravet,Mid-tier,3,1657.0,3,3.0,5,10,26,0.38461538461538464,552.3333333333334,Apartment,5,0,5.7
Somwar Peth,Central,2,845.5,2,2.0,12,2,9,0.2222222222222222,422.75,Villa,1,1,3.3
Hinjewadi,Mid-tier,3,1472.9,3,1.0,2,4,4,1.0,490.9666666666667,Apartment,0,1,4.7
Pashan,Premium West,4,2570.9,5,3.0,18,6,19,0.3157894736842105,642.725,Apartment,3,1,0.4
Narhe,Outskirts,1,563.9,1,2.0,25,5,17,0.29411764705882354,563.9,Apartment,5,1,5.7
Sinhgad Road,Outskirts,2,1093.1,2,0.0,0,7,7,1.0,546.55,Apartment,2,1,6.9
Balewadi,IT Corridor,3,1544.3,4,2.0,0,15,29,0.5172413793103449,514.7666666666667,Apartment,1,1,6.0
NIBM Road,Outskirts,2,848.1,2,3.0,12,3,4,0.75,424.05,Apartment,5,0,13.6
Somwar Peth,Central,4,2436.2,4,1.0,8,3,6,0.5,609.05,Apartment,1,1,0.9
Moshi,Outskirts,2,931.8,2,3.0,8,2,7,0.2857142857142857,465.9,Apartment,0,1,1.1
Pashan,Premium West,2,1086.9,2,1.0,0,20,27,0.7407407407407407,543.45,Apartment,1,1,10.5
Chinchwad,Outskirts,3,1312.3,4,3.0,3,9,14,0.6428571428571429,437.43333333333334,Apartment,2,1,6.2
Kondhwa,Outskirts,2,1018.0,2,1.0,1,19,28,0.6785714285714286,509.0,Apartment,5,1,7.0
Baner,Premium West,2,1296.2,2,1.0,3,4,20,0.2,648.1,Apartment,4,1,5.9
Camp,Central,3,1664.2,3,1.0,8,3,3,1.0,554.7333333333333,Apartment,5,0,3.9
Kondhwa,Outskirts,3,1579.6,4,1.0,12,11,13,0.8461538461538461,526.5333333333333,Apartment,0,1,10.0
Boat Club Road,Premium West,1,603.7,2,0.0,12,11,17,0.6470588235294118,603.7,Apartment,5,1,9.8
Moshi,Outskirts,2,975.9,2,1.0,1,23,28,0.8214285714285714,487.95,Apartment,1,0,5.4
Shivaji Nagar,Central,2,720.8,2,2.0,0,16,26,0.6153846153846154,360.4,Apartment,1,1,6.6
Baner,Premium West,3,1731.3,3,2.0,5,5,9,0.5555555555555556,577.1,Builder Floor,4,1,1.1
Swargate,Central,3,1170.6,4,,12,5,12,0.4166666666666667,390.2,Apartment,1,1,13.1
Viman Nagar,IT Corridor,3,1579.6,3,1.0,0,7,12,0.5833333333333334,526.5333333333333,Apartment,1,1,6.9
Bavdhan,Mid-tier,3,1544.5,3,2.0,1,3,5,0.6,514.8333333333334,Builder Floor,2,0,7.3
Wagholi,Outskirts,2,1349.8,2,1.0,1,0,9,0.0,674.9,Apartment,3,0,7.1
Kondhwa,Outskirts,1,641.9,2,2.0,5,2,17,0.11764705882352941,641.9,Apartment,0,1,7.5
Undri,Outskirts,2,971.6,2,2.0,3,22,29,0.7586206896551724,485.8,Villa,1,1,1.8
Kothrud,IT Corridor,2,1058.6,2,2.0,12,13,14,0.9285714285714286,529.3,Apartment,2,1,2.7
Sinhgad Road,Outskirts,2,1150.1,2,2.0,1,6,12,0.5,575.05,Apartment,5,0,8.2
Wakad,Mid-tier,1,715.0,1,0.0,1,3,3,1.0,715.0,Apartment,5,0,4.2
Bavdhan,Mid-tier,2,1163.3,2,1.0,8,1,18,0.05555555555555555,581.65,Apartment,2,0,13.5
Kondhwa,Outskirts,2,1157.7,3,1.0,5,27,28,0.9642857142857143,578.85,Apartment,0,1,4.9
Aundh,Premium West,4,2296.8,4,2.0,2,7,11,0.6363636363636364,574.2,Apartment,0,0,4.5
Pashan,Premium West,2,1137.9,3,2.0,0,6,6,1.0,568.95,Apartment,5,0,7.6
Wagholi,Outskirts,2,955.4,2,2.0,0,9,29,0.3103448275862069,477.7,Builder Floor,3,1,3.9
Swargate,Central,4,2584.6,5,2.0,8,0,23,0.0,646.15,Builder Floor,2,0,12.2
Ravet,Mid-tier,3,1322.8,4,2.0,3,6,19,0.3157894736842105,440.93333333333334,Apartment,3,0,1.5
Somwar Peth,Central,2,910.7,3,1.0,5,15,17,0.8823529411764706,455.35,Apartment,5,1,6.9
Wakad,Mid-tier,2,996.5,3,2.0,5,1,19,0.05263157894736842,498.25,Builder Floor,5,0,5.7
Bavdhan,Mid-tier,2,1118.5,3,2.0,5,21,26,0.8076923076923077,559.25,Villa,3,1,2.9
Chinchwad,Outskirts,2,1424.2,2,1.0,5,1,12,0.08333333333333333,712.1,Apartment,2,1,3.2
Ravet,Mid-tier,3,1347.2,3,2.0,5,12,29,0.41379310344827586,449.06666666666666,Apartment,0,1,6.5
Hadapsar,Outskirts,2,887.0,2,3.0,2,4,9,0.4444444444444444,443.5,Apartment,2,1,8.2
Somwar Peth,Central,3,1415.0,3,,5,12,15,0.8,471.6666666666667,Builder Floor,2,1,3.4
Sinhgad Road,Outskirts,1,655.3,2,1.0,3,8,18,0.4444444444444444,655.3,Apartment,0,1,2.2
Swargate,Central,1,554.5,1,2.0,2,0,5,0.0,554.5,Apartment,5,0,5.5
Baner,Premium West,2,914.6,2,2.0,5,9,11,0.8181818181818182,457.3,Apartment,4,1,5.1
Boat Club Road,Premium West,5,3056.4,5,0.0,8,4,5,0.8,611.28,Apartment,2,1,2.2
Magarpatta,Mid-tier,1,701.9,1,2.0,18,12,14,0.8571428571428571,701.9,Apartment,3,1,5.1
Sinhgad Road,Outskirts,2,1163.9,2,1.0,5,3,9,0.3333333333333333,581.95,Apartment,1,1,2.2
Hadapsar,Outskirts,2,1065.1,3,2.0,12,16,21,0.7619047619047619,532.55,Apartment,0,0,2.7
Chinchwad,Outskirts,1,575.8,1,2.0,1,3,10,0.3,575.8,Apartment,3,0,12.8
Shivaji Nagar,Central,2,1216.8,2,0.0,2,0,7,0.0,608.4,Villa,4,0,9.7
Moshi,Outskirts,5,2581.7,6,2.0,0,18,26,0.6923076923076923,516.3399999999999,Apartment,4,0,7.9
Wagholi,Outskirts,4,2116.7,4,2.0,2,10,19,0.5263157894736842,529.175,Builder Floor,4,0,10.8
Undri,Outskirts,2,1123.5,2,1.0,1,17,24,0.7083333333333334,561.75,Apartment,0,1,9.7
Viman Nagar,IT Corridor,3,1377.6,3,2.0,2,3,7,0.42857142857142855,459.2,Builder Floor,2,1,9.1
Bavdhan,Mid-tier,3,1623.1,4,2.0,3,14,26,0.5384615384615384,541.0333333333333,Apartment,4,1,2.5
Kothrud,IT Corridor,1,705.4,2,2.0,8,4,27,0.14814814814814814,705.4,Apartment,4,1,0.3
NIBM Road,Outskirts,3,1791.7,3,0.0,5,15,21,0.7142857142857143,597.2333333333333,Apartment,4,0,8.1
Swargate,Central,2,599.0,3,2.0,12,3,5,0.6,299.5,Apartment,5,1,9.1
Viman Nagar,IT Corridor,4,2226.7,4,1.0,5,3,7,0.42857142857142855,556.675,Apartment,0,0,0.2
Aundh,Premium West,1,684.3,1,2.0,5,4,10,0.4,684.3,Apartment,1,1,6.5
Kiwale,Outskirts,2,1047.3,3,1.0,12,11,25,0.44,523.65,Apartment,3,0,7.8
Kharadi,IT Corridor,3,1773.2,4,2.0,5,2,17,0.11764705882352941,591.0666666666667,Apartment,5,1,5.4
Kalyani Nagar,Premium West,4,1829.4,4,2.0,25,1,11,0.09090909090909091,457.35,Apartment,1,0,11.2
Koregaon Park,Premium West,2,1093.2,2,1.0,5,9,26,0.34615384615384615,546.6,Apartment,5,1,3.7
Undri,Outskirts,4,1574.4,5,1.0,12,9,13,0.6923076923076923,393.6,Apartment,2,1,2.4
Kondhwa,Outskirts,3,1441.3,3,1.0,8,6,13,0.46153846153846156,480.43333333333334,Apartment,3,1,4.4
Narayan Peth,Central,1,541.1,1,2.0,1,5,7,0.7142857142857143,541.1,Builder Floor,2,1,3.4
Bavdhan,Mid-tier,1,600.4,1,1.0,3,4,13,0.3076923076923077,600.4,Apartment,0,1,15.6
Shivaji Nagar,Central,3,1185.3,3,2.0,2,3,13,0.23076923076923078,395.09999999999997,Apartment,1,1,0.2
Moshi,Outskirts,2,1224.4,2,3.0,5,13,25,0.52,612.2,Apartment,1,1,1.1
Chinchwad,Outskirts,2,1012.8,2,1.0,8,21,25,0.84,506.4,Apartment,0,1,5.1
Narhe,Outskirts,3,1489.8,4,2.0,0,0,5,0.0,496.59999999999997,Builder Floor,4,1,9.5
Narayan Peth,Central,3,1716.7,3,3.0,1,10,11,0.9090909090909091,572.2333333333333,Villa,1,1,11.6
Narayan Peth,Central,4,1716.3,4,2.0,8,0,20,0.0,429.075,Apartment,5,1,4.0
Narhe,Outskirts,5,2677.6,5,2.0,2,5,18,0.2777777777777778,535.52,Apartment,0,1,10.8
Ravet,Mid-tier,1,706.7,1,2.0,3,0,3,0.0,706.7,Apartment,2,1,4.4
Viman Nagar,IT Corridor,3,1611.1,3,0.0,25,9,18,0.5,537.0333333333333,Apartment,5,1,10.2
Wagholi,Outskirts,2,1284.3,3,3.0,0,8,12,0.6666666666666666,642.15,Apartment,0,1,2.6
Narhe,Outskirts,2,937.1,3,2.0,3,6,14,0.42857142857142855,468.55,Apartment,4,0,6.0
Magarpatta,Mid-tier,3,1845.7,3,2.0,12,2,6,0.3333333333333333,615.2333333333333,Apartment,0,1,3.8
